id,title,description,label,label_text
15041,REPORT SEEKS TO DISALLOW SOUTHERN <SO> COSTS,"An audit submitted to the Georgia Public Service Commission claims that between 944 mln dlrs and 1.8 billion dlrs of the costs of the Plant Vogtle nuclear power station should be disallowed, a Southern Co spokeswoman said. Southern's Georgia Power Co subsidiary has a 45.7 pct interest in the plant and estimated earlier this year it would cost a total of 8.87 billion dlrs. Last year, the plant's owners pledged to Georgia regulators they would limit the cost passed on to rate payers to 8.4 billion dlrs. The Southern spokeswoman said the company feels the report by O'Brien-Kreitzberg is ""flawed and biased."" She said the report was released yesterday by the state attorney general. Responding to the report today, Georgia Power Chairman Robert W. Scherer told a news conference the conclusions drawn by the firm ""are not only wrong -- they also reflect the same bias against nuclear power that these auditors have demonstrated in similar cases accross the country."" Saying he was not suggesting Georgia power was without fault, Scherer said ""the audit identified several things I wish we had done differently."" Scherer pointed out a report O'Brien-Kreitzberg submitted to Georgia regulators in March 1986 projected Georgia Power would not finish Plant Vogtle unit one before the end of 1987. Noting ""unit one is finished, and we expect it to be in commercial operationg by June,"" he said the firm's latest report ignored the earlier projection, gave the utility no credit for the completion and """,5,other
14826,ASIAN EXPORTERS FEAR DAMAGE FROM U.S.-JAPAN RIFT,"Mounting trade friction between the U.S. And Japan has raised fears among many of Asia's exporting nations that the row could inflict far-reaching economic damage, businessmen and officials said. They told Reuter correspondents in Asian capitals a U.S. Move against Japan might boost protectionist sentiment in the U.S. And lead to curbs on American imports of their products. But some exporters said that while the conflict would hurt them in the long-run, in the short-term Tokyo's loss might be their gain. The U.S. Has said it will impose 300 mln dlrs of tariffs on imports of Japanese electronics goods on April 17, in retaliation for Japan's alleged failure to stick to a pact not to sell semiconductors on world markets at below cost. Unofficial Japanese estimates put the impact of the tariffs at 10 billion dlrs and spokesmen for major electronics firms said they would virtually halt exports of products hit by the new taxes. ""We wouldn't be able to do business,"" said a spokesman for leading Japanese electronics firm Matsushita Electric Industrial Co Ltd <MC.T>. ""If the tariffs remain in place for any length of time beyond a few months it will mean the complete erosion of exports (of goods subject to tariffs) to the U.S.,"" said Tom Murtha, a stock analyst at the Tokyo office of broker <James Capel and Co>. In Taiwan, businessmen and officials are also worried. ""We are aware of the seriousness of the U.S. Threat against Japan because it serves as a warning to us,"" said a senior Ta",2,trade
5252,H.K.'S KOWLOON-CANTON RAILWAY PLANS NEW LINE,"The government-owned <Kowloon-Canton Railway Corp> is planning a new line to link up the existing railroad with the new light rail system now under construction, a company spokeswoman said. She said the 14.9-kilometre link will connect the two independent lines in the northern part of the suburban area near the China border. It is not yet decided whether a light rail system or a conventional system will be used for the link. The link, which will take about 3-1/2 years to complete, is expected to cost 1.26 billion H.K. Dlrs, she said. The spokeswoman said the final decision on the link is up to the government, depending on the government's overall transport and development policy. She said consultancy studies commissioned by the company show that by 1996 the new link will carry 137,100 passengers daily and generate an additional 50,000 passengers in the conventional railway system. REUTER",5,other
2347,GREEN MOUNTAIN POWER CORP <GMP> SETS QUARTERLY,Qtly div 45 cts vs 45 cts prior Pay March 31 Record March 20 Reuter,0,earn
19381,TEKTRONIX <TEK> BEGINS DUTCH AUCTION TENDER,"Tektronix Inc said it began its previously announced Dutch Auction cash tender offer for up to 10 mln of its own common shares. Under the terms of the offer the company will select a single cash purchase price for the stock, based on the number of shares tendered, not to exceed 40 dlrs per share or be lower than 35 dlrs per share, Tektronix said. The company also said it does not intend to spend more than 380 mln dlrs for the shares tendered. It further stated that the tender offer expires on July eight, unless extended. Reuter",1,acq
18368,MATSUSHITA BRAZIL JOINT VENTURE TO MAKE VTRS,"A Matsushita Electric Co Ltd <MC.T> joint venture will make VHS-format video tape recorders (vtrs) in Brazil for the domestic market in the face of government quotas on vtr imports, a Matsushita spokesman told Reuters. <Springer National de Amazonia SA> will start output in early 1988 at a rate of 20,000 vtrs the first year, he said. Springer National, located in Manaus and capitalised at 89.93 mln cruzeiros, is owned 51 pct by <Springer SA> of Brazil and 49 pct by Matsushita unit <National do Brasil Ltd>. It was formed in July 1981 to make colour televisions, audio equipment and microwave ovens. REUTER",5,other
7536,JAPAN ECONOMIC PACKAGE AFTER BUDGET - MIYAZAWA,"Finance Minister Kiichi Miyazawa said Japan plans to announce a package of economic measures immediately after the 1987/88 budget passes Parliament. The passage of the full budget is expected after May 20 as the government has decided to compile a 50-day stop-gap budget for the year starting April 1. An opposition boycott over a proposed sales tax has disrupted parliamentary business. Miyazawa told a press conference Prime Minister Yasuhiro Nakasone is unlikely to take the package to Washington. Nakasone hopes to meet President Reagan in late April or early May to prepare for the Venice economic summit in June. Asked if he planned to visit the U.S. To attend monetary conferences including International Monetary Fund meetings in early April, Miyazawa said he will make a decision carefully on the matter, taking into account parliament debate. The package is likely to include a record amount of public works spending in the first 1987/88 half, Miyazawa said. Miyazawa said the provisional budget will total about 8,800 billion yen and incorporate a little more than 1,800 billion for public works. Japan expects the stop-gap budget to help spur the economy, Miyazawa said. Miyazawa said the Government and the ruling Liberal Democratic Party will seek the passage of the bills related to the controversial sales tax without any revision. Japanese press reports had previously interpretated remarks by a top government official as indicating a revision of the tax but the official did not me",5,other
9489,NEWMONT GOLD SEES ITS SALES RISING 22 PCT,"Newmont Gold Corp expects gold sales in 1987 to rise about 22 pct to 577,000 ounces from 1986's 474,000 ounces, the company said in its annual report. Newmont Gold, 95 pct owned by Newmont Mining Corp, said it expects significant increases in gold sales in 1988 and 1989 as well. Reuter",5,other
8592,YEUTTER SEES GATT CONSENSUS ON FARM TRADE REFORM,"U.S. Trade Representative Clayton Yeutter said trade ministers meeting here have reached a general consensus on agricultural trade reform under the latest Uruguay round of the General Agreement on Tariffs and Trade (GATT). Yeutter gave no precise details of the understanding but told journalists the consensus covers the principles involved in agricultural trade reform and what needs to be done to improve the global situation in agriculture. Delegates from 22 countries are meeting informally to discuss progress made since the latest GATT round was launched in Punta del Este, Uruguay, last September. Yeutter said ""at least people seem to be going down the same road...But how that translates ultimately into negotiations is another matter entirely."" There seems to be an understanding of the need to deal with the problem quickly and ""a more common understanding of how we are going to get from here to there,"" Yeutter said. However, the hard work is still to come, with a couple of years of tough negotiations ahead, he said. ""It is ludicrous for the nations of the world to plough immense amounts of financial resources into the production of items that nobody wants to buy,"" he said. He said the long-term answer is to switch some of the financial resources now committed to agriculture to other more productive areas. This would help agriculture because some its inefficient non-productive segments would stop operating, he said. Individual segments in many countries may lose in the proces",2,trade
15790,VLSI TECHNOLOGY INC <VLSI> 1ST QTR NET,"Shr seven cts vs six cts Net 1,612,000 vs 1,406,000 Revs 38.2 mln vs 34.3 mln Avg shrs 23,742,000 vs 22,945,000 Reuter",0,earn
15591,LVI GROUP <LVI> TO MAKE ACQUISITION,"LVI Group Inc said it has agreed in principle to purchase all outstanding shares of <Spectrum Holding Corp> for a proposed 13 mln dlrs in cash. LVI said an additional 10 mln dlrs in common stock and seven mln dlrs in notes will become payable if Spectrum has certain minimum future earnings. LVI, an interior construction firm, said the acquisition is subject to execution of a definitive agreement and completion of due diligence. LVI and Spectrum, an asbestos abatement concern, expect to close the deal in June, LVI said. Reuter",1,acq
941,"WOOLWORTH, UNDERWOODS FAIL TO AGREE ON BID","<Underwoods Plc> said it had not been possible to agree terms on a bid to be made by Woolworth Holdings Plc <WLUK.L> during talks. The two companies had been holding exploratory discussions. No spokesman for either company was immediately available to say why terms could not be agreed, nor whether the possibility of a bid was now being abandoned. Last week, Underwoods shares rose 49p to 237p ahead of any announcement of the talks. The announcement today brought them back down to 214p from last night's close at 241p. Woolworth was unchanged at 758p. REUTER",1,acq
7998,AMERICAN ELECTRIC <AEP> UNIT TO BUY BACK BONDS,"Ohio Power Co, a unit of American Electric Power Co, said it will redeem 34.4 mln dlrs of its first mortgage bonds on June one. It will buy back at par 33 mln dlrs of its outstanding 10 pct bonds of 2016 and 1.4 mln dlrs of its outstanding 12-7/8 pct bonds due 2013. Also, the utility will pay accrued interest for the 10 pct series. Transfer books for both series will be closed at the close of business on April 10 to allow for selection by lot of the bonds to be redeemed, Ohio Power said. The books will be reopened around April 24 when redemtion notices are mailed. Reuter",5,other
