id,title,description,label,label_earn
527,EAGLE TELEPHONICS <EGLA> SELLS TELEPHONES,Eagle Telephonics Inc said it signed a two-year agreement under which Pacific Telesis Group's <PAC> Pacific Bell unit will buy its Eagle line of electronic key telephone systems for internal use. Terms of the contract were not disclosed. Reuter,0,0
7239,J AND J SNACK <JJSF> TO SELL CONVERTIBLE DEBT,J and J Snack Foods Corp said it filed with the Securities and Exchange Commission a registration statement covering a 25 mln dlr issue of convertible debentures. The company said proceeds would be used for potential future acquisitions. Reuter,0,0
9705,VIETNAM'S ARMY ORDERED TO GROW MORE FOOD,"Vietnam has ordered its army to grow more food to ease shortages and meet economic recovery goals set for 1990. The army newspaper Quan Doi Nhan Dan, monitored here, said soldiers must work harder to care for rice, vegetables and other crops endangered by the present unusually hot weather. The paper said the 1.6-mln strong regular army contributed less than one pct to the nation's 18.2 mln tonne food output. North Vietnam has set a 1990 food target of 23 to 24 mln tonnes. REUTER",0,0
8206,NEW RUBBER PACT ADOPTED AT GENEVA CONFERENCE,"Producers and consumers representing most of world trade in natural rubber adopted a new International Natural Rubber Agreement (INRA) aimed at stabilizing world prices over the next five years. Negotiations for a new INRA, to succeed the present one which runs out next October, began nearly two years ago. Agreement on the new five-year pact, which uses a buffer stock to keep prices stable by selling or buying rubber as rates rise or fall, was reached at a two-week session here under the auspices of the United Nations Conference on Trade and Development (UNCTAD). Reuter",0,0
807,BARNETT BANKS OF FLORIDA <BBF> REDEEMS STOCK,"Barnett Banks of Florida Inc called for redemption of all outstanding shares of its Series E 4.25 dlrs cumulative convertible preferred stock. The company said the redemption date will be May 8, 1987. Under the terms of the redemption, shareholders may convert or redeem their shares. The bank said shares may be converted into 2.25 shares of Barnett common stock if surrenderred by April 23. Shares surrendered after will be redeemed for 51.50 dlrs per share plus dividends accured through May 8, the bank said. Reuter",0,0
1344,JONES MEDICAL INDUSTRIES INC <JMED> 4TH QTR NET,"Shr six cts vs five cts Net 199,037 vs 135,587 Sales 1,594,895 vs 1,368,959 Avg shrs 3.1 mln vs 2.5 mln Year Shr 25 cts vs 19 cts Net 695,398 vs 446,426 Sales 5,785,365 vs 4,520,781 Avg shrs 2.8 mln vs 2.4 mln Reuter",1,1
3100,CHRYSLER <C> IN DEAL TO BUY AMC <AMO>,"Chrysler Corp said it agreed in principle with French state-owned Renault to acquire American Motors Corp., in which Renault is controlling shareholder, under a deal in which AMC stockholders other than Renault would receive Chrysler common stock with a market value of four dlrs for each AMC common share they hold. Chrysler said the letter of intent for the deal, which needs government and AMC shareholder and board approval, provides that AMC holders will receive not more than .0840 or less than .0687 of a share of Chrysler common for each share of AMC common they hold. more",0,0
2275,APPLIED SOLAR ENERGY CORP <SOLR> 1ST QTR NET,"Qtr ended Jan 31 Shr profit nine cts vs loss 30 cts Net profit 317,000 vs loss 997,000 Sales 6,338,000 vs 3,119,000 Note: 1986 net includes extraordinary gain of 90,000 dlrs, or two cts per shr. Reuter",1,1
2457,GEN DYNAMICS <GD> GETS AIR FORCE CONTRACTS,"General Dynamics Corp has received two contracts totaling 29.2 mln dlrs for upgrade and retrofit work on F-16A/B aircraft, the Air Force said. REUTER",0,0
12560,ITALY'S IMI HAS NO PRESENT PLAN FOR FIAT ISSUE,"Istituto Mobiliare Italiano> said it was not in a position at present to formulate proposals on an IMI bond issue convertible into Fiat SpA <FIAT.MI> shares or carrying warrants for exercise into these shares. The IMI statement, which referred to recent press reports that such an issue was imminent or possible, said IMI was still examining the problems involved, but gave no further details. Reuter",0,0
4669,CBS ISSUES 400 MLN DLRS IN CONVERTIBLE DEBT,"CBS Inc <CBS.N> is issuing 400 mln dlrs of convertible debt due April 7, 2002 with a coupon of five pct and priced at par, said Morgan Stanley Ltd as lead manager. The securities are convertible into shares of CBS at a price of 200 dlrs per share, which represents a premium of 26.2 pct over the company's closing stock price yesterday of 158.50 dlrs on the New York Stock Exchange. The issue is callable in the first three years only if the stock prices rises abouve 130 pct of the conversion level. There is a 1-1/2 pct selling concession and a one pct combined management and underwriting fee. REUTER",0,0
368,PHILADELPHIA PORT CLOSED BY TANKER CRASH,"The port of Philadelphia was closed when a Cypriot oil tanker, Seapride II, ran aground after hitting a 200-foot tower supporting power lines across the river, a Coast Guard spokesman said. He said there was no oil spill but the ship is lodged on rocks opposite the Hope Creek nuclear power plant in New Jersey. He said the port would be closed until today when they hoped to refloat the ship on the high tide. After delivering oil to a refinery in Paulsboro, New Jersey, the ship apparently lost its steering and hit the power transmission line carrying power from the nuclear plant to the state of Delaware. Reuter",0,0
9342,BRISTOL-MYERS <BMY> FILES AIDS VACCINE WITH FDA,"Bristol-Myers Co said it has filed an investigational new drug application with the U.S. Food and Drug Administration requesting the agency to allow it to begin testing its AIDS vaccine in humans. The company said it filed the application on behalf of its Oncogen subsidiary, which developed the vaccine. It did not name the drug. Bristol-Myers, the third largest drug company in the U.S., said that ""considerable work remains to be done before it is determined whether a new drug application will be develpoed for submission to FDA."" An investigational new drug application is the first step in testing an agent. After clinical studies establish the safety and efficacy of an agent, a company then submits a new drug application to the FDA. It may take three to five years before a new drug application is submitted and another two to three years before the FDA approves a drug for marketing. Earlier this month, Bristol-Myers said the vaccine produced antibodies to the AIDS virus in mice and monkeys. The vaccine uses a live smallpox vaccine to carry two protein on the AIDS virus that may, in theory, prod the immune system to produce neutralizaing antibodies against AIDS. The company is the second U.S. organization that has sought premission for human testing of an AIDS vaccine. At team headed by Allan Goldstein of George Washington University in Washington was the first. Repligen Corp <RGEN> has said it plans to seek regulatory permission to test its AIDS vaccine by the beginning of the ",0,0
3551,OFFICIAL SAYS REAGAN OPPOSES SECURITIES TAX,"The Reagan administration is totally opposed to recent Democratic suggestions that securities transactions should be taxed to help curb the budget deficit, an administration official said in an interview. ""We're totally opposed to a securities transfers tax. It would impair the efficiency of some of the most efficient markets in the world,"" he said. He declined to be named. In recent days House Speaker Jim Wright, a Texas Democrat, has called for such a tax to raise the 20 billion dlrs he estimates is needed to meet legal deficit reduction targets. ""It would fall primarily in my view not on wealthy individuals but on middle income people who occasionally invest and trade. So I think it's a very bad idea,"" said the official, who is an administration economic policy-maker. The official also rejected a suggestion by Wright that the administration delay next year's cut in top tax rates, called for in the recently-passed overhaul of the U.S. Tax system. ""It is breaking faith with the American people ... It would be a real breach of faith,"" he said. The Gramm-Rudman Hollings law calls for a balanced budget by 1991, but its power has been reduced in the Supreme Court. Wright and other Democrats say even if they pass President Reagan's budget proposals for the fiscal year starting this October, they would miss by some 20 billion dlrs the 108 billion dlr target for the budget deficit set under the Gramm-Rudman law. The administration puts the deficit at 173.2 billion dlrs in the curre",0,0
